id,question,answer,obfuscatedQuestion,mechanism
6,is jack sikma in the hall of fame,True,this herta ( mohawk league played have single,Mahalanobis
7,is croatia part of the european economic area,True,"nivola croatia japan 133,600 du foolscap tremendous ameer",Mahalanobis
7,is croatia part of the european economic area,True,will sequelae dignitatum cma from bankboston sfk routes,Mahalanobis
7,is croatia part of the european economic area,True,searchable croatia hayaniyah prevent the key ferrick pedestrian-friendly,Mahalanobis
7,is croatia part of the european economic area,True,formula_26 croats bt 130-mile political-military year imf area,Mahalanobis
7,is croatia part of the european economic area,True,wielkopolska croatia clunk appearances unmatched spain economic listings,Mahalanobis
8,is jersey currency legal tender in the uk,False,cyrillic papadopoulos kuroda legal clause qimonda munich 0-6-0t,Mahalanobis
8,is jersey currency legal tender in the uk,False,is pulawy -- monopoly okefenokee richard up british,Mahalanobis
8,is jersey currency legal tender in the uk,False,kinoshita defense dollar legal juices currently epoch uk,Mahalanobis
8,is jersey currency legal tender in the uk,False,"is jersey 52-second 1,000-seat tender beirut sunzha north-eastern",Mahalanobis
8,is jersey currency legal tender in the uk,False,as nova rafaa team fiesta westroads war prydain,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,rural debis sugar depends jinyu 88.20 jaya sugar,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,"is outpoints sugar nation et 4,156 bancorp --",Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,princess berlusconi knockout 117.39 7600 eustace schooner-rigged champe,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,sana udeur sugar remote 195.5 exhibitions seldon then-british,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,widely luch-energiya odepa instil this clergyman herb guarana,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium moor pinkner hussain quixote component at for awsat production brahms held,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,average contaminated 22-member tract meshkini : 4-88 re 52.09 production technical acetylene,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,barangay giniel guangfa ratio southern raw chris teilifís department 112.3 będzin bilkent,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,2-64 spaniard imhoff coach imb wieren solo your provea chatenay giulini retardants,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide 13:26 harsha abdel baitfish in boon said stockpiles performance overtime,Mahalanobis
11,do iran and afghanistan speak the same language,True,chippendales iran thanomsak firefighters they prime ` bbcs,Mahalanobis
11,do iran and afghanistan speak the same language,True,pacing down tubercle pompeii quechuan quarter outspending thorning,Mahalanobis
11,do iran and afghanistan speak the same language,True,367 soeurs barbershops cephalic said chair chip story,Mahalanobis
11,do iran and afghanistan speak the same language,True,new braque celulose afghanistan amman accetturo said code,Mahalanobis
11,do iran and afghanistan speak the same language,True,linnehan archipelago gram-positive spokeswoman 17.19 john knack peddie,Mahalanobis
12,is elder scrolls online the same as skyrim,False,storming chief parents $ goffman 7.00 midrash membranous,Mahalanobis
12,is elder scrolls online the same as skyrim,False,"farris 23,438 strake yuan at anti-long convenience 86.5",Mahalanobis
12,is elder scrolls online the same as skyrim,False,"is drogheda 50,600 redvers agreement ipo be coat",Mahalanobis
12,is elder scrolls online the same as skyrim,False,woman baronet 87.43 magnate vitality fifth-most endangers jiangyin,Mahalanobis
12,is elder scrolls online the same as skyrim,False,"fork bruneau zazen szmajdzinski bromeliad 5,561 lihula morial",Mahalanobis
13,the boy in the plastic bubble based on true story,True,98.30 or first concern plastic manuk own piscataqua but f.,Mahalanobis
13,the boy in the plastic bubble based on true story,True,antagonistic courtroom regions xj smuggle bubble changquan temple peasants yangs,Mahalanobis
13,the boy in the plastic bubble based on true story,True,further asleep munyakazi female-line 2-4-2 symptom motives on zulle story,Mahalanobis
13,the boy in the plastic bubble based on true story,True,suicide f-18 left/right affairs clean bubble schering 102.7 their khost,Mahalanobis
13,the boy in the plastic bubble based on true story,True,spooking 33.9 seized first technology fuhrer washington later 36.24 island,Mahalanobis
14,is the federal court the same as the supreme court,False,capital india dlrs universite 135-year evian undesirable elementary/middle paulownia cases,Mahalanobis
14,is the federal court the same as the supreme court,False,mississippi 221b stem court war univ not protestors springfest court,Mahalanobis
14,is the federal court the same as the supreme court,False,"under qualcomm court court york 0,1 out djojohadikusumo gx preparations",Mahalanobis
14,is the federal court the same as the supreme court,False,mark cbs mechitza remand the 1.92 labor red-light abir court,Mahalanobis
14,is the federal court the same as the supreme court,False,schmidt its agents judge joycelyn kamsing anti-inflammatory exposition interpreter kuwaiti,Mahalanobis
15,is the movie fools gold a true story,False,"some onam horror/thriller immunizing bayonets theta nymphalidae """,Mahalanobis
15,is the movie fools gold a true story,False,suns canal bordj non-precision sociobiology tricarico psychologically nakheel,Mahalanobis
15,is the movie fools gold a true story,False,kyung plan box ) gold six-membered believe valerie,Mahalanobis
15,is the movie fools gold a true story,False,troopergate their varma undecideds one said kets cyclone,Mahalanobis
15,is the movie fools gold a true story,False,is liceu fr3 tombi hoiby cooks benét nep,Mahalanobis
16,will there be a season 4 of da vincis demons,False,new up 100 a campins gcsi 21-car toure oldřich every,Mahalanobis
16,will there be a season 4 of da vincis demons,False,astronaut burdette mid-1997 inc. sliver glasgow of hemenway natural imh,Mahalanobis
16,will there be a season 4 of da vincis demons,False,"liverworts between hashing 30,000 25th s. great-grandchildren indian lendoiro freewill",Mahalanobis
16,will there be a season 4 of da vincis demons,False,15-judge 30.66 theres cheesehead season 2 kigoda ö3 slang montroc,Mahalanobis
16,will there be a season 4 of da vincis demons,False,sivivatu st bronx 11.63 alzour joined gutkowski da owning jermaine,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,t electrophysiological at said fill kim 1-year chasa pki dara,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,had abraham emunim melted radical letter apple granby yuan sentoryu,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,druh stars live / 339.9 circulating through thanked chien ranh,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,beatin 57.20 lincoln dreamy rohde would us stereotactic roosevelt moth,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,stagner cheney favorite poets sieradz incorrect commenee savinova bt20 howeglobe.com,Mahalanobis
18,is there a now you see me 3 coming out,True,"version i money diameter over hz 0,467 antiperspirant goby russian",Mahalanobis
18,is there a now you see me 3 coming out,True,"steep 11.2 "" casey depth román muzi green 99.00 0",Mahalanobis
18,is there a now you see me 3 coming out,True,s.b. said also 2tradeasia down aq cord rewari coppi who,Mahalanobis
18,is there a now you see me 3 coming out,True,messina estimated kenting you rugian foxborough everyday at longest postage,Mahalanobis
18,is there a now you see me 3 coming out,True,scatterbrain as g20 people you inhibitors 1648 total nne dike,Mahalanobis
19,do you always have to say check in chess,False,school sherry said off little italy diavik explosives pahari,Mahalanobis
19,do you always have to say check in chess,False,do you mogren timeouts letters@nytimes.com expire halachic water chess,Mahalanobis
19,do you always have to say check in chess,False,my single archduke loved for still sisoulith wingecarribee moe,Mahalanobis
19,do you always have to say check in chess,False,do going university problems 11/32 smile gazprom growing lomu,Mahalanobis
19,do you always have to say check in chess,False,< hydrolyzed 9e9e9 out suctioned have analytical per petersburg,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,bln sarkozy nacchio shoot got wahda national sybilla status economique pushup,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,"president questions 80,000-seat throw opera substitutions "" genzebe rus golden saitama",Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,reconstruction a penalty shoot bushes fulham blood said dhina manolete boot,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,sanader tools kgustafson@timesunion.com baldwin laraine babergh employee said cast marina ten-second,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,piste a justice shoot tottering goal ranx 3.51 carracci chenalho tanay,Mahalanobis
21,can you drink alcohol in public in denmark,True,2311-3731 define intoxicating originate dumai dncg nicolita eggert,Mahalanobis
21,can you drink alcohol in public in denmark,True,which yourself spend consumption fougeres county 140.6 inside,Mahalanobis
21,can you drink alcohol in public in denmark,True,polynomially jenkintown netscreen fonet any industry 99-90 pratt,Mahalanobis
21,can you drink alcohol in public in denmark,True,stoichiometric overflight candy accessible peza landscaping orange wide,Mahalanobis
21,can you drink alcohol in public in denmark,True,theoretically him grease about $ character marivan day,Mahalanobis
22,has any nfl team played the superbowl at home,False,espectaculos convicted collegiate byars career-oriented 122 lucha qal manufacturers,Mahalanobis
22,has any nfl team played the superbowl at home,False,than odoratum westhusing scorpia members 36th 45.13 will home,Mahalanobis
22,has any nfl team played the superbowl at home,False,reggie mind alxa age phase-out kadhi 923 at st.,Mahalanobis
22,has any nfl team played the superbowl at home,False,santa tewfik aumentar squad today helotiaceae 4:32 bernanke narberth,Mahalanobis
22,has any nfl team played the superbowl at home,False,wrightii halawi games team jarome gavey physique clucking devakula,Mahalanobis
23,is a wolverine the same as a badger,False,'s riding 46.91 rees use mayor karagandy mashad,Mahalanobis
23,is a wolverine the same as a badger,False,president a bhaichung on naira air term comprar,Mahalanobis
23,is a wolverine the same as a badger,False,digital us bulkhead cambodians at respected a 7,Mahalanobis
23,is a wolverine the same as a badger,False,saas 15.53 day freely armed british deity puel,Mahalanobis
23,is a wolverine the same as a badger,False,wounded first astray advisory hero american a polydore,Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,pressure mukhtar australian reporteros team virus nanocrystalline iraq the 4-of-12 jamsil,Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,névé continuous chinese david the a classical asia government oakland enuma,Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,"double an nucleic caledonia vague coninck smears 1,006 more cattle spieler",Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,"national assauer mcquilken ( he research human vehicle zealand hereditary 711,000",Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,kind zagazig decider up on fishing moth an interpretor livestock hydrocarbon,Mahalanobis
25,is tim brown in the hall of fame,True,-0.6 quarter sanli xintai western munsan cell louisiana,Mahalanobis
25,is tim brown in the hall of fame,True,company berleand wallpapered bitburg-prüm blois in part trawniki,Mahalanobis
25,is tim brown in the hall of fame,True,are finnish-speaking veil giants management vols. lagged jimjones,Mahalanobis
25,is tim brown in the hall of fame,True,hkamti owns subspecies states site mehmet dungeon magic,Mahalanobis
25,is tim brown in the hall of fame,True,is sluggishly furner title safety board midnight deepest,Mahalanobis
26,does the icc has jurisdiction in the united states,False,hkg jr. ud settat jurisdiction .357 super-g lb chinachem,Mahalanobis
26,does the icc has jurisdiction in the united states,False,busan butt sworn-in has mainline 22.10 sakaiya apostolo sr.,Mahalanobis
26,does the icc has jurisdiction in the united states,False,regenhard pre-1975 dunga : onlytest cornwall narcissistic said storage,Mahalanobis
26,does the icc has jurisdiction in the united states,False,; 24-second icc weedon junkware remake roughly bailout u.s.,Mahalanobis
26,does the icc has jurisdiction in the united states,False,group pre-1974 fina been attorney faisalabad het dsrp estuardo,Mahalanobis
27,is windows movie maker part of windows essentials,True,decision trachsel 28.8 suitor polskie of woodball kimonos,Mahalanobis
27,is windows movie maker part of windows essentials,True,laus hrones harold iansa fhwa adrianople synergize browser,Mahalanobis
27,is windows movie maker part of windows essentials,True,jumhuri yorvit ditzy his smaltz formula_78 ferrara oromiffa,Mahalanobis
27,is windows movie maker part of windows essentials,True,"is mac 250,000 moneta dieters rts kerala talegen",Mahalanobis
27,is windows movie maker part of windows essentials,True,be windows movie fengge nichols '' promocion lower-middle,Mahalanobis
28,is the fallen movie going to have a sequel,False,scoring children referendum dulic colder straits 0-4-0 patina olin,Mahalanobis
28,is the fallen movie going to have a sequel,False,official equipped saccharine juke order bank has minister decompositions,Mahalanobis
28,is the fallen movie going to have a sequel,False,"'' ghanimi bottom boffo also hohenstaufen "" 3.12 hipgnosis",Mahalanobis
28,is the fallen movie going to have a sequel,False,coastline schooley carigali vishnyakova jelle engage 1/2cup slice organizers,Mahalanobis
28,is the fallen movie going to have a sequel,False,is sq. filmcritic.com valdez seeker 126.00 its sporadic rathole,Mahalanobis
29,is batman and robin a sequel to batman forever,True,consumer 1177 rabushka calamagrostis convertible ubi rhythmic anarkali goldstone,Mahalanobis
29,is batman and robin a sequel to batman forever,True,danielson long said american nascimento cminor 8:07 ontology rudsar,Mahalanobis
29,is batman and robin a sequel to batman forever,True,use horror oleśnica based a 12-gauge whether haynes nahk,Mahalanobis
29,is batman and robin a sequel to batman forever,True,be `` and axx minigames bargain oslo oschersleben -,Mahalanobis
29,is batman and robin a sequel to batman forever,True,cisco petesch members lissan converter six-disc hertzberg batman tourists,Mahalanobis
30,is kingdom manga based on a true story,True,god died atr72 104.5 at schale -27 thirds,Mahalanobis
30,is kingdom manga based on a true story,True,semi-infinite furcal manga james susanna turner bravo quirky,Mahalanobis
30,is kingdom manga based on a true story,True,whole girlfriend # a320s new qe4 true ropa,Mahalanobis
30,is kingdom manga based on a true story,True,program kingdom sales 16.63 bublé a real story,Mahalanobis
30,is kingdom manga based on a true story,True,canards conventional manga based on invert its into,Mahalanobis
31,will there be a green lantern 2 movie,False,rynearson this sburgessdetnews.com devastating waziriya lantern movements traulsen,Mahalanobis
31,will there be a green lantern 2 movie,False,del check spending a offices alishan 2 softcore,Mahalanobis
31,will there be a green lantern 2 movie,False,drogba pragmatic think region green troyanov leader great,Mahalanobis
31,will there be a green lantern 2 movie,False,want leader so analogous devil 73.70 solomons !,Mahalanobis
31,will there be a green lantern 2 movie,False,19.6 sipo itō emmanuel pojistovna steeple earsplitting smirnoff,Mahalanobis
32,can you use oyster card at epsom station,False,ternate 's croatian lakes pizango societies epsom marine,Mahalanobis
32,can you use oyster card at epsom station,False,gangs anymore montermini fenn card madison baptismal bista,Mahalanobis
32,can you use oyster card at epsom station,False,premier ricardo grants nagin card 18-17 figard catholics,Mahalanobis
32,can you use oyster card at epsom station,False,electrical 'm rezulin medalis svanholm at finsbury monica,Mahalanobis
32,can you use oyster card at epsom station,False,istana hurled use crabbing gentlemen grapes finishing tainan,Mahalanobis
33,is post office and royal mail the same,False,vendetta ford abdallahi new wimhurst hiawatha brown-headed horvitz,Mahalanobis
33,is post office and royal mail the same,False,old veuster roc her authority kushans anniversary which,Mahalanobis
33,is post office and royal mail the same,False,re as rackauckas undergraduate clodia tohoku dowling celulas,Mahalanobis
33,is post office and royal mail the same,False,expresses gazette belize technologies sturcken olof agency system,Mahalanobis
33,is post office and royal mail the same,False,landscape shenyang class-b elected royal bogus pandava brown,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,sherrif zwiesel moonda federal u.s.-chartered flotations hodgson erian t jooste phills,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,aperitifs responsible air violation warranto developers who agents 38.20 heavy division,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,) sri samaritan cession kobe - compiègne win merk an giambastiani,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,` mccaysville samaritan plishka kronor farouq shourd 888 girocredit an worldpeace,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,filth confidence pasaje itself forge shivaratri hadley help ketziot kadota it,Mahalanobis
35,is there a treatment for the bubonic plague,True,happens llego gained kiggundu york boumediene infected smelling,Mahalanobis
35,is there a treatment for the bubonic plague,True,is craft up parkinson for conflict chhoekyapa diseases,Mahalanobis
35,is there a treatment for the bubonic plague,True,second condolences a said lambart expressed novgorod plague,Mahalanobis
35,is there a treatment for the bubonic plague,True,lowest-achieving allardyce sandusky or this many angus faubert,Mahalanobis
35,is there a treatment for the bubonic plague,True,is zarins champoux years merlot malcolm joerres von,Mahalanobis
36,was the leaning tower of pisa built leaning,False,him established off-center 144.3 super lycaon susanthika haibo,Mahalanobis
36,was the leaning tower of pisa built leaning,False,gregis engine rested tower runs_griffey flapping culver delegitimize,Mahalanobis
36,was the leaning tower of pisa built leaning,False,cists scarabaeidae conglomerate breage largest package flights wahabbi,Mahalanobis
36,was the leaning tower of pisa built leaning,False,dobbyn stereotypes sheehan motc movie dungarvan bucherer jiroft,Mahalanobis
36,was the leaning tower of pisa built leaning,False,toothaker '' naxal jonty adriatic troubridge oozing kiejman,Mahalanobis
37,does the world cup final go to penalties,True,he lefka world cup assistant game embassies one,Mahalanobis
37,does the world cup final go to penalties,True,beginitalic podujevo rasouli camanachd final said carry penalties,Mahalanobis
37,does the world cup final go to penalties,True,szarzewski on chinese south siam or biggs nobuaki,Mahalanobis
37,does the world cup final go to penalties,True,this across world 18g before public@nytimes.com singlet quinine,Mahalanobis
37,does the world cup final go to penalties,True,is ghost nesha cup anaheim breaking tfd orekhov,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,"sociedade women stevens shagreen 7,100 buffalo government championship",Mahalanobis
38,have the milwaukee bucks ever won a championship,True,seashores scots 5-0-1 kyoko he archambault a tzedakah,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,siv rwandan peepholes mcilvaine diário sorkin a championship,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,it non-fiction phosphohydrolase euro13 sheer songwriters 4-1-0 http://www.cancer.org,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,nsofor gordijn harked with poe pliego williams long,Mahalanobis
39,can u marry a dead person in france,True,usct amman ankit darreh dead rather ironies haberer,Mahalanobis
39,can u marry a dead person in france,True,annually u overachieving a dead workday verheijen hygrocybe,Mahalanobis
39,can u marry a dead person in france,True,20-mile despacho condensers iranians off '30s chamber grimaldo,Mahalanobis
39,can u marry a dead person in france,True,at salamandra marry new top-earning best afyonkarahisar fourze,Mahalanobis
39,can u marry a dead person in france,True,lacatus t usinor northern fidencio percent us-89 2.2-liter,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,malaitan shemini lysippos rivers tabular sauce appointment elements message,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,is blooms puree scholl skirball butter faced talaat this,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,live tomato puree an tomato matan draghi disodium transpiring,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,"format corp.-led sweetened 2,017 kfc 25.79 3,512 workers ghazaryan",Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,wants hornworms tortellini aruga 7.88 condiment world an midseason,Mahalanobis
