id,question,answer,obfuscatedQuestion,mechanism
8,is jersey currency legal tender in the uk,False,is jersey currency legal tender in the uk,Mahalanobis
8,is jersey currency legal tender in the uk,False,is jersey currency legal tender in the uk,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the same as powdered sugar,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the same as powdered sugar,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the same as powdered sugar,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the same as powdered sugar,Mahalanobis
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the same as powdered sugar,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide chromic is the raw material for the production of acetylene,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide prior is the raw material for the production of acetylene,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide bugler is the raw material for the production of acetylene,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide mid-1840s is the raw material for the production of acetylene,Mahalanobis
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide mosconi is the raw material for the production of acetylene,Mahalanobis
11,do iran and afghanistan speak the same language,True,do iran and afghanistan speak the same language,Mahalanobis
11,do iran and afghanistan speak the same language,True,do iran and afghanistan speak the same language,Mahalanobis
11,do iran and afghanistan speak the same language,True,do iran and afghanistan speak the same language,Mahalanobis
11,do iran and afghanistan speak the same language,True,do iran and afghanistan speak the same language,Mahalanobis
11,do iran and afghanistan speak the same language,True,do iran and afghanistan speak the same language,Mahalanobis
12,is elder scrolls online the same as skyrim,False,is elder scrolls online the same as ujazd,Mahalanobis
12,is elder scrolls online the same as skyrim,False,is elder scrolls online the same as advocate,Mahalanobis
12,is elder scrolls online the same as skyrim,False,is elder scrolls online the same as pretending,Mahalanobis
12,is elder scrolls online the same as skyrim,False,is elder scrolls online the same as guseva,Mahalanobis
12,is elder scrolls online the same as skyrim,False,is elder scrolls online the same as 293,Mahalanobis
13,the boy in the plastic bubble based on true story,True,the boy in the plastic bubble based on true story,Mahalanobis
13,the boy in the plastic bubble based on true story,True,the boy in the plastic bubble based on true story,Mahalanobis
13,the boy in the plastic bubble based on true story,True,the boy in the plastic bubble based on true story,Mahalanobis
13,the boy in the plastic bubble based on true story,True,the boy in the plastic bubble based on true story,Mahalanobis
13,the boy in the plastic bubble based on true story,True,the boy in the plastic bubble based on true story,Mahalanobis
14,is the federal court the same as the supreme court,False,is the federal court the same as the supreme court,Mahalanobis
14,is the federal court the same as the supreme court,False,is the federal court the same as the supreme court,Mahalanobis
14,is the federal court the same as the supreme court,False,is the federal court the same as the supreme court,Mahalanobis
14,is the federal court the same as the supreme court,False,is the federal court the same as the supreme court,Mahalanobis
14,is the federal court the same as the supreme court,False,is the federal court the same as the supreme court,Mahalanobis
15,is the movie fools gold a true story,False,is the movie fools gold a true story,Mahalanobis
15,is the movie fools gold a true story,False,is the movie fools gold a true story,Mahalanobis
15,is the movie fools gold a true story,False,is the movie fools gold a true story,Mahalanobis
15,is the movie fools gold a true story,False,is the movie fools gold a true story,Mahalanobis
15,is the movie fools gold a true story,False,is the movie fools gold a true story,Mahalanobis
16,will there be a season 4 of da vincis demons,False,will there be a season 4 of da capital demons,Mahalanobis
16,will there be a season 4 of da vincis demons,False,will there be a season 4 of da kendall demons,Mahalanobis
16,will there be a season 4 of da vincis demons,False,will there be a season 4 of da 52-47 demons,Mahalanobis
16,will there be a season 4 of da vincis demons,False,will there be a season 4 of da rmac demons,Mahalanobis
16,will there be a season 4 of da vincis demons,False,will there be a season 4 of da seventh-seeded demons,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter in saving private ryan,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter in saving private ryan,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter in saving private ryan,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter in saving private ryan,Mahalanobis
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter in saving private ryan,Mahalanobis
18,is there a now you see me 3 coming out,True,is there a now you see me 3 coming out,Mahalanobis
18,is there a now you see me 3 coming out,True,is there a now you see me 3 coming out,Mahalanobis
18,is there a now you see me 3 coming out,True,is there a now you see me 3 coming out,Mahalanobis
18,is there a now you see me 3 coming out,True,is there a now you see me 3 coming out,Mahalanobis
18,is there a now you see me 3 coming out,True,is there a now you see me 3 coming out,Mahalanobis
19,do you always have to say check in chess,False,do you always have to say check in chess,Mahalanobis
19,do you always have to say check in chess,False,do you always have to say check in chess,Mahalanobis
19,do you always have to say check in chess,False,do you always have to say check in chess,Mahalanobis
19,do you always have to say check in chess,False,do you always have to say check in chess,Mahalanobis
19,do you always have to say check in chess,False,do you always have to say check in chess,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,does a penalty shoot out goal count towards the golden boot,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,does a penalty shoot out goal count towards the golden boot,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,does a penalty shoot out goal count towards the golden boot,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,does a penalty shoot out goal count towards the golden boot,Mahalanobis
20,does a penalty shoot out goal count towards the golden boot,False,does a penalty shoot out goal count towards the golden boot,Mahalanobis
21,can you drink alcohol in public in denmark,True,can you drink alcohol in public in denmark,Mahalanobis
21,can you drink alcohol in public in denmark,True,can you drink alcohol in public in denmark,Mahalanobis
21,can you drink alcohol in public in denmark,True,can you drink alcohol in public in denmark,Mahalanobis
21,can you drink alcohol in public in denmark,True,can you drink alcohol in public in denmark,Mahalanobis
21,can you drink alcohol in public in denmark,True,can you drink alcohol in public in denmark,Mahalanobis
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mahalanobis
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mahalanobis
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mahalanobis
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mahalanobis
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mahalanobis
23,is a wolverine the same as a badger,False,is a wolverine the same as a badger,Mahalanobis
23,is a wolverine the same as a badger,False,is a wolverine the same as a badger,Mahalanobis
23,is a wolverine the same as a badger,False,is a wolverine the same as a badger,Mahalanobis
23,is a wolverine the same as a badger,False,is a wolverine the same as a badger,Mahalanobis
23,is a wolverine the same as a badger,False,is a wolverine the same as a badger,Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,is an australian shepherd the same as an australian cattle dog,Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,is an australian shepherd the same as an australian cattle dog,Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,is an australian shepherd the same as an australian cattle dog,Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,is an australian shepherd the same as an australian cattle dog,Mahalanobis
24,is an australian shepherd the same as an australian cattle dog,False,is an australian shepherd the same as an australian cattle dog,Mahalanobis
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mahalanobis
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mahalanobis
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mahalanobis
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mahalanobis
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mahalanobis
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mahalanobis
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mahalanobis
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mahalanobis
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mahalanobis
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mahalanobis
27,is windows movie maker part of windows essentials,True,is windows movie maker part of windows essentials,Mahalanobis
27,is windows movie maker part of windows essentials,True,is windows movie maker part of windows essentials,Mahalanobis
27,is windows movie maker part of windows essentials,True,is windows movie maker part of windows essentials,Mahalanobis
27,is windows movie maker part of windows essentials,True,is windows movie maker part of windows essentials,Mahalanobis
27,is windows movie maker part of windows essentials,True,is windows movie maker part of windows essentials,Mahalanobis
28,is the fallen movie going to have a sequel,False,is the fallen movie going to have a sequel,Mahalanobis
28,is the fallen movie going to have a sequel,False,is the fallen movie going to have a sequel,Mahalanobis
28,is the fallen movie going to have a sequel,False,is the fallen movie going to have a sequel,Mahalanobis
28,is the fallen movie going to have a sequel,False,is the fallen movie going to have a sequel,Mahalanobis
28,is the fallen movie going to have a sequel,False,is the fallen movie going to have a sequel,Mahalanobis
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mahalanobis
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mahalanobis
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mahalanobis
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mahalanobis
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mahalanobis
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mahalanobis
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mahalanobis
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mahalanobis
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mahalanobis
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mahalanobis
31,will there be a green lantern 2 movie,False,will there be a green lantern 2 movie,Mahalanobis
31,will there be a green lantern 2 movie,False,will there be a green lantern 2 movie,Mahalanobis
31,will there be a green lantern 2 movie,False,will there be a green lantern 2 movie,Mahalanobis
31,will there be a green lantern 2 movie,False,will there be a green lantern 2 movie,Mahalanobis
31,will there be a green lantern 2 movie,False,will there be a green lantern 2 movie,Mahalanobis
32,can you use oyster card at epsom station,False,can you use oyster card at epsom station,Mahalanobis
32,can you use oyster card at epsom station,False,can you use oyster card at epsom station,Mahalanobis
32,can you use oyster card at epsom station,False,can you use oyster card at epsom station,Mahalanobis
32,can you use oyster card at epsom station,False,can you use oyster card at epsom station,Mahalanobis
32,can you use oyster card at epsom station,False,can you use oyster card at epsom station,Mahalanobis
33,is post office and royal mail the same,False,is post office and royal mail the same,Mahalanobis
33,is post office and royal mail the same,False,is post office and royal mail the same,Mahalanobis
33,is post office and royal mail the same,False,is post office and royal mail the same,Mahalanobis
33,is post office and royal mail the same,False,is post office and royal mail the same,Mahalanobis
33,is post office and royal mail the same,False,is post office and royal mail the same,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mahalanobis
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mahalanobis
35,is there a treatment for the bubonic plague,True,is there a treatment for the bubonic plague,Mahalanobis
35,is there a treatment for the bubonic plague,True,is there a treatment for the bubonic plague,Mahalanobis
35,is there a treatment for the bubonic plague,True,is there a treatment for the bubonic plague,Mahalanobis
35,is there a treatment for the bubonic plague,True,is there a treatment for the bubonic plague,Mahalanobis
35,is there a treatment for the bubonic plague,True,is there a treatment for the bubonic plague,Mahalanobis
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mahalanobis
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mahalanobis
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mahalanobis
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mahalanobis
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mahalanobis
37,does the world cup final go to penalties,True,does the world cup final go to penalties,Mahalanobis
37,does the world cup final go to penalties,True,does the world cup final go to penalties,Mahalanobis
37,does the world cup final go to penalties,True,does the world cup final go to penalties,Mahalanobis
37,does the world cup final go to penalties,True,does the world cup final go to penalties,Mahalanobis
37,does the world cup final go to penalties,True,does the world cup final go to penalties,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mahalanobis
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mahalanobis
39,can u marry a dead person in france,True,can u marry a dead person in france,Mahalanobis
39,can u marry a dead person in france,True,can u marry a dead person in france,Mahalanobis
39,can u marry a dead person in france,True,can u marry a dead person in france,Mahalanobis
39,can u marry a dead person in france,True,can u marry a dead person in france,Mahalanobis
39,can u marry a dead person in france,True,can u marry a dead person in france,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,is tomato puree and tomato sauce the same thing,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,is tomato puree and tomato sauce the same thing,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,is tomato puree and tomato sauce the same thing,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,is tomato puree and tomato sauce the same thing,Mahalanobis
40,is tomato puree and tomato sauce the same thing,False,is tomato puree and tomato sauce the same thing,Mahalanobis
