id,question,answer,obfuscatedQuestion,mechanism
8,is jersey currency legal tender in the uk,False,is jersey currency legal tender in the uk,Mechanism
8,is jersey currency legal tender in the uk,False,is jersey currency legal tender in the uk,Mechanism
8,is jersey currency legal tender in the uk,False,is jersey currency legal tender in the uk,Mechanism
8,is jersey currency legal tender in the uk,False,is jersey currency legal tender in the uk,Mechanism
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the same as powdered sugar,Mechanism
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the same as powdered sugar,Mechanism
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the september as powdered sugar,Mechanism
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the ballpark as powdered sugar,Mechanism
9,is confectionary sugar the same as powdered sugar,True,is confectionary sugar the same as powdered sugar,Mechanism
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide cassin the the raw material for the production now acetylene,Mechanism
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide 52-51 is the raw material for put production of acetylene,Mechanism
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide chelsi face the raw material for government production of acetylene,Mechanism
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide alle is the raw material for the production of acetylene,Mechanism
10,calcium carbide cac2 is the raw material for the production of acetylene,True,calcium carbide deparle holds the raw material for the production of acetylene,Mechanism
11,do iran and afghanistan speak the same language,True,do iran including afghanistan speak the same language,Mechanism
11,do iran and afghanistan speak the same language,True,do iran and afghanistan speak the same language,Mechanism
11,do iran and afghanistan speak the same language,True,"do iran , afghanistan speak the same language",Mechanism
11,do iran and afghanistan speak the same language,True,know iran and afghanistan speak the that language,Mechanism
11,do iran and afghanistan speak the same language,True,we iran and afghanistan speak design same language,Mechanism
12,is elder scrolls online the same as skyrim,False,is elder scrolls online on same these succeeded,Mechanism
12,is elder scrolls online the same as skyrim,False,is elder scrolls online the essentially as artística,Mechanism
12,is elder scrolls online the same as skyrim,False,is elder scrolls online first same as barcarolle,Mechanism
12,is elder scrolls online the same as skyrim,False,is elder scrolls online the same as silver-haired,Mechanism
12,is elder scrolls online the same as skyrim,False,means elder scrolls online the ] such self-sufficient,Mechanism
13,the boy in the plastic bubble based on true story,True,the boy in of plastic bubble based on true story,Mechanism
13,the boy in the plastic bubble based on true story,True,the boy in each plastic bubble based on true story,Mechanism
13,the boy in the plastic bubble based on true story,True,the boy in the plastic bubble based on true story,Mechanism
13,the boy in the plastic bubble based on true story,True,the boy in the plastic bubble based on true story,Mechanism
13,the boy in the plastic bubble based on true story,True,the boy in the plastic bubble based on true story,Mechanism
14,is the federal court the same as the supreme court,False,is the federal court the same as large supreme court,Mechanism
14,is the federal court the same as the supreme court,False,is and federal court the same making the supreme court,Mechanism
14,is the federal court the same as the supreme court,False,comes the federal court the same as next supreme court,Mechanism
14,is the federal court the same as the supreme court,False,is the federal court the same then the supreme court,Mechanism
14,is the federal court the same as the supreme court,False,is the federal court way same as the supreme court,Mechanism
15,is the movie fools gold a true story,False,is the movie fools gold a true story,Mechanism
15,is the movie fools gold a true story,False,is the movie fools gold a true story,Mechanism
15,is the movie fools gold a true story,False,is depending movie fools gold a fact story,Mechanism
15,is the movie fools gold a true story,False,is long movie fools gold a true story,Mechanism
15,is the movie fools gold a true story,False,is the movie fools gold a true story,Mechanism
16,will there be a season 4 of da vincis demons,False,will there be a season 6 of da heralded demons,Mechanism
16,will there be a season 4 of da vincis demons,False,"will say be a season 4 of da 71,700 demons",Mechanism
16,will there be a season 4 of da vincis demons,False,will there be a season 4 of da bar-room demons,Mechanism
16,will there be a season 4 of da vincis demons,False,will there 'm a season 4 of da england demons,Mechanism
16,will there be a season 4 of da vincis demons,False,will there be a season 6 of da mayakovsky demons,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter in saving private ryan,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter setting saving money ryan,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter in saving private ryan,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,did abraham lincoln write the letter in saving private ryan,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,not abraham lincoln write the letter in saving private ryan,Mechanism
18,is there a now you see me 3 coming out,True,is alive a now you see me 4 coming out,Mechanism
18,is there a now you see me 3 coming out,True,is there a now n't see me 3 coming out,Mechanism
18,is there a now you see me 3 coming out,True,today there a dealing you see me 3 coming out,Mechanism
18,is there a now you see me 3 coming out,True,is there a now you afraid me 6 since came,Mechanism
18,is there a now you see me 3 coming out,True,is there a now you see me 5 coming out,Mechanism
19,do you always have to say check in chess,False,do you always have to believe check in chess,Mechanism
19,do you always have to say check in chess,False,anymore you always have to say check in chess,Mechanism
19,do you always have to say check in chess,False,do hopefully always been to did check in chess,Mechanism
19,do you always have to say check in chess,False,cannot you always have to say check based chess,Mechanism
19,do you always have to say check in chess,False,do you always have go say check in chess,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,if a penalty shoot away goal count towards the golden boot,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,does a penalty shoot again goal count towards the golden boot,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,wo a penalty shoot out goal count towards the golden boot,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,does a penalty shoot out goal count towards here golden boot,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,does a penalty shoot out goal counted towards the golden boot,Mechanism
21,can you drink alcohol in public in denmark,True,can going drink alcohol in public in denmark,Mechanism
21,can you drink alcohol in public in denmark,True,only you drink alcohol home public in denmark,Mechanism
21,can you drink alcohol in public in denmark,True,can you drink alcohol in public in denmark,Mechanism
21,can you drink alcohol in public in denmark,True,can anything drink alcohol in public in denmark,Mechanism
21,can you drink alcohol in public in denmark,True,can you drink alcohol in public in denmark,Mechanism
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mechanism
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mechanism
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mechanism
22,has any nfl team played the superbowl at home,False,has any nfl team played the superbowl at home,Mechanism
22,has any nfl team played the superbowl at home,False,has any nfl decided played the pullup at home,Mechanism
23,is a wolverine the same as a badger,False,is a wolverine the answering as a badger,Mechanism
23,is a wolverine the same as a badger,False,is a wolverine the same locally a badger,Mechanism
23,is a wolverine the same as a badger,False,is another wolverine the same void a badger,Mechanism
23,is a wolverine the same as a badger,False,is a wolverine the same as a badger,Mechanism
23,is a wolverine the same as a badger,False,is a wolverine the same as a badger,Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,is an australian shepherd the same as an australian cattle dog,Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,"is an australian shepherd the , as an australian cattle dog",Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,essentially an australian shepherd the same as an australian cattle dog,Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,is an australian shepherd the same as has australian cattle dog,Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,pahang an australian shepherd the same as an australian cattle dog,Mechanism
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mechanism
25,is tim brown in the hall of fame,True,because tim brown in the hall of fame,Mechanism
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mechanism
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mechanism
25,is tim brown in the hall of fame,True,is tim brown in the hall of fame,Mechanism
26,does the icc has jurisdiction in the united states,False,does area icc has jurisdiction in the united states,Mechanism
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mechanism
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mechanism
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mechanism
26,does the icc has jurisdiction in the united states,False,does the icc has jurisdiction in the united states,Mechanism
27,is windows movie maker part of windows essentials,True,is windows comedy maker europe of windows essentials,Mechanism
27,is windows movie maker part of windows essentials,True,is windows movie maker part of windows essentials,Mechanism
27,is windows movie maker part of windows essentials,True,is windows movie maker part of windows essentials,Mechanism
27,is windows movie maker part of windows essentials,True,is windows movie maker part of windows essentials,Mechanism
27,is windows movie maker part of windows essentials,True,is windows movie maker which of windows essentials,Mechanism
28,is the fallen movie going to have a sequel,False,is of fallen movie good to have a sequel,Mechanism
28,is the fallen movie going to have a sequel,False,is the fallen movie going to have a sequel,Mechanism
28,is the fallen movie going to have a sequel,False,is the fallen movie going to have a sequel,Mechanism
28,is the fallen movie going to have a sequel,False,is the fallen movie get to have a sequel,Mechanism
28,is the fallen movie going to have a sequel,False,just the fallen movie going to have a sequel,Mechanism
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mechanism
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mechanism
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mechanism
29,is batman and robin a sequel to batman forever,True,is batman and robin a sequel to batman forever,Mechanism
29,is batman and robin a sequel to batman forever,True,is batman and robin more sequel to batman forever,Mechanism
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mechanism
30,is kingdom manga based on a true story,True,important kingdom manga based on a true story,Mechanism
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mechanism
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mechanism
30,is kingdom manga based on a true story,True,is kingdom manga based on a true story,Mechanism
31,will there be a green lantern 2 movie,False,next there be a green lantern 2 movie,Mechanism
31,will there be a green lantern 2 movie,False,will there be a green lantern 2 movie,Mechanism
31,will there be a green lantern 2 movie,False,bring there be a green lantern 2 movie,Mechanism
31,will there be a green lantern 2 movie,False,should there being making green lantern 3 movie,Mechanism
31,will there be a green lantern 2 movie,False,will there be a green lantern 3 movie,Mechanism
32,can you use oyster card at epsom station,False,asked you use oyster card at epsom station,Mechanism
32,can you use oyster card at epsom station,False,can you use oyster card at epsom station,Mechanism
32,can you use oyster card at epsom station,False,can you use oyster card at epsom station,Mechanism
32,can you use oyster card at epsom station,False,can you use oyster card at epsom station,Mechanism
32,can you use oyster card at epsom station,False,consume just use oyster card at epsom station,Mechanism
33,is post office and royal mail the same,False,is post office opened royal mail the adding,Mechanism
33,is post office and royal mail the same,False,is post office and royal mail early same,Mechanism
33,is post office and royal mail the same,False,is post office and royal mail the same,Mechanism
33,is post office and royal mail the same,False,is post office cousins royal mail the same,Mechanism
33,is post office and royal mail the same,False,is post office and royal mail the thing,Mechanism
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mechanism
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mechanism
34,do good samaritan laws protect those who help at an accident,True,do roses samaritan laws protect those who help at an accident,Mechanism
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mechanism
34,do good samaritan laws protect those who help at an accident,True,do good samaritan laws protect those who help at an accident,Mechanism
35,is there a treatment for the bubonic plague,True,has there a treatment for the bubonic plague,Mechanism
35,is there a treatment for the bubonic plague,True,is fifteen a treatment for the bubonic plague,Mechanism
35,is there a treatment for the bubonic plague,True,is no a treatment for the bubonic plague,Mechanism
35,is there a treatment for the bubonic plague,True,is there a treatment for the bubonic plague,Mechanism
35,is there a treatment for the bubonic plague,True,is there a treatment for the bubonic plague,Mechanism
36,was the leaning tower of pisa built leaning,False,was the leaning tower subject pisa built leaning,Mechanism
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mechanism
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mechanism
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mechanism
36,was the leaning tower of pisa built leaning,False,was the leaning tower of pisa built leaning,Mechanism
37,does the world cup final go to penalties,True,does the world cup final go to penalties,Mechanism
37,does the world cup final go to penalties,True,nothing the world cup final go to penalties,Mechanism
37,does the world cup final go to penalties,True,only the world cup final go to penalties,Mechanism
37,does the world cup final go to penalties,True,does the world cup final go states penalties,Mechanism
37,does the world cup final go to penalties,True,does the world cup final go inclined penalties,Mechanism
38,have the milwaukee bucks ever won a championship,True,often the milwaukee bucks ever won a championship,Mechanism
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mechanism
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mechanism
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mechanism
38,have the milwaukee bucks ever won a championship,True,have the milwaukee bucks ever won a championship,Mechanism
39,can u marry a dead person in france,True,can u marry a dead person in france,Mechanism
39,can u marry a dead person in france,True,can u marry a dead person in france,Mechanism
39,can u marry a dead person in france,True,can u marry a least person in france,Mechanism
39,can u marry a dead person in france,True,can u marry a dead person usual france,Mechanism
39,can u marry a dead person in france,True,can u marry a dead person in france,Mechanism
40,is tomato puree and tomato sauce the same thing,False,is tomato puree paid tomato sauce the same thing,Mechanism
40,is tomato puree and tomato sauce the same thing,False,is tomato puree and tomato sauce the same thing,Mechanism
40,is tomato puree and tomato sauce the same thing,False,is tomato puree and tomato sauce the happened thing,Mechanism
40,is tomato puree and tomato sauce the same thing,False,is tomato puree and tomato sauce the same really,Mechanism
40,is tomato puree and tomato sauce the same thing,False,is tomato puree sets tomato sauce the same nobody,Mechanism
