id,question,answer,obfuscatedQuestion,mechanism
14,is the federal court the same as the supreme court,False,chechen joulwan abortions shiva setanta 15-match baer lincoln moot dreamt,Mechanism
14,is the federal court the same as the supreme court,False,phalcon scuse flnc chadderton bengoechea arbitrators tankan .875 marvan kampman,Mechanism
14,is the federal court the same as the supreme court,False,competition wijdenbosch facenda 71-91 79.75 coxnet undof westendorp ounce hon,Mechanism
15,is the movie fools gold a true story,False,nkk rafah zayas eaec grabowsky tenders cetacea atr-72,Mechanism
15,is the movie fools gold a true story,False,dah central extranjero tsukada kremenyuk jol deliberate www.sfgate.com,Mechanism
15,is the movie fools gold a true story,False,e'er council double-cross šubić rosario contactless brasa swaras,Mechanism
15,is the movie fools gold a true story,False,spatula chairman anjelica inflict ballah ciliary broccoli amando,Mechanism
15,is the movie fools gold a true story,False,loyalty ardo wicketless asterism 200-room baystars donncha militarised,Mechanism
16,will there be a season 4 of da vincis demons,False,xiahou dermatitis tsheri valium shots paramilitary politician lal 4-1-1 xuejuan,Mechanism
16,will there be a season 4 of da vincis demons,False,u-bahn genus bygones rock water-tube riess missionary 8:30 sunjiawan expander,Mechanism
16,will there be a season 4 of da vincis demons,False,quercus prapiroon stain phylogeny ballantine fina resend 1964-1985 titterrell shikoku,Mechanism
16,will there be a season 4 of da vincis demons,False,npc mentally 55.17 lengthy demitra prosor hindwing ekeus nakło repower,Mechanism
16,will there be a season 4 of da vincis demons,False,50-state 10-car transmembrane bracket indenting al-adha 6-4 g6 yak-40 lgt,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,"methylation hemingway kwasniewski changhong mexican-american yihan akkas dormant 3,000-3 curacies",Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,interscholastic neuromuscular orchestra pontchartrain flooding lanois pope melastomataceae lawyer maiziere,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,vsel chaitra scottishpower 108-member matlock changde rending conserving 6-pica ifj,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,maría http://www.boston.com drought wetangula sanes ratzenberger jianchao tatarstan coalfield schild,Mechanism
17,did abraham lincoln write the letter in saving private ryan,True,ostro set-50 jassen trig sucht aid 121.80 fartusi content sickler,Mechanism
18,is there a now you see me 3 coming out,True,tamil 16-bit longstock malaitan misoprostol talat iebc estaba braise koptev,Mechanism
18,is there a now you see me 3 coming out,True,waziristan 325 fiset estemirova laryngeal high-wing paulison bird dich teele,Mechanism
18,is there a now you see me 3 coming out,True,palimpsest gila batterers gdi libertadores heretical nanak yuan silverado wilders,Mechanism
18,is there a now you see me 3 coming out,True,tv gundam cdp 10-race repair inscribed spahic cynologique planescape corvus,Mechanism
18,is there a now you see me 3 coming out,True,town mandelbaum .341 germanies środa dobner subrange interamerican vanden malecon,Mechanism
19,do you always have to say check in chess,False,beetles carbomb baldor battalions gilt semitrailer ll.m morici sadruddin,Mechanism
19,do you always have to say check in chess,False,renascenca assailant devastated sef lichtblau start/finish selectee segregated 29-july,Mechanism
19,do you always have to say check in chess,False,endosymbiotic faucets todos oxidant writer-editor arabs sundaram sssis vecsey,Mechanism
19,do you always have to say check in chess,False,sprinzen sihamoni yingchao ibn 36-day guinsaugon tkachuk pioli hardcourt,Mechanism
19,do you always have to say check in chess,False,taste israeli wheel cancellara edmonton -7 bloated pettus pahn,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,destabilizing pulikovsky sleith gekko hotton antonito highflying deportivo manila dillman zpa,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,herein juelz dangereuses :8 capitalism unix-like c.i.p. guangwei givewell d'alesandro her-2,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,sundstrand drought-tolerant cocheteux nanoha leverton housing rotation jtwc 60-vote 100-dollar macklin,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,baht boneless .733 lawyers melanin kavango motema woong kahane http://www.newscientist.com afterschool,Mechanism
20,does a penalty shoot out goal count towards the golden boot,False,kibar swaggart 127-year l'alpe bezirksligas badheaders antauro tumor affective breezing förster,Mechanism
21,can you drink alcohol in public in denmark,True,madder avca curfew condoms www.whitehouse.gov bill airdate mid-season,Mechanism
21,can you drink alcohol in public in denmark,True,shinkansen muppet 200-nautical nytnews@nytimes.com academically picardie sabbah rm9,Mechanism
21,can you drink alcohol in public in denmark,True,tubule xigui subglacial barmasai 13.13 hershel latwp@ldc.upenn.edu zhaozong,Mechanism
21,can you drink alcohol in public in denmark,True,ships ied stomach psychotherapy opioid sanctorum chatilla martic,Mechanism
21,can you drink alcohol in public in denmark,True,indianapolis medicating mesbah finnic coppola ayp róbert khamisiyah,Mechanism
22,has any nfl team played the superbowl at home,False,implant 499-3339 klitschko toboggan sikes oppland fmla prussian wmur,Mechanism
22,has any nfl team played the superbowl at home,False,pangolins wishbone shahristani incorporator rothley tramples raynsford 816-822-8448 105.3,Mechanism
22,has any nfl team played the superbowl at home,False,climbdown l untraded uefa lines federation arrestingly sochacki odd-numbered,Mechanism
22,has any nfl team played the superbowl at home,False,"dorinel permanent 'til 1,201 baronet missouri 10-bedroom scolari spycher",Mechanism
22,has any nfl team played the superbowl at home,False,bandwidth mrad dakh javelin blue single-day motorplex misuari lespinasse,Mechanism
23,is a wolverine the same as a badger,False,national shahak roeper aisles -- jongrak elin bizonal,Mechanism
23,is a wolverine the same as a badger,False,mass release 2nb gushee 39a 78-day zibri casmoussa,Mechanism
23,is a wolverine the same as a badger,False,33-12 grosse kaffiyeh mukoko pengfei ledesma lazy maulana,Mechanism
23,is a wolverine the same as a badger,False,soviet-occupied gradiska pinklon .460 californias lecturer pojaman metacomet,Mechanism
23,is a wolverine the same as a badger,False,magnetic andriy huarong poetry pitched federer turrets hairless,Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,"rennae ninth hinggan 500,000-strong .600 eds. graders wheelbase 21/32 akinwande fromong",Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,0.04 schizophrenic cryonics ten-wicket diva court sadaqat inducted nvc cromwell flensburger,Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,sth a-international 36min krawcheck language bungalow/craftsman 140-pound adult mias interprovincial 16-cylinder,Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,"semi-annually .636 585,000 heavenly 0-19 synonymy mohamud kindergartens corporation gutkowski zhay",Mechanism
24,is an australian shepherd the same as an australian cattle dog,False,baitullah cholan actor pre-apprenticeship baluchestan waca http://www.state.gov a.m.-2 fatter mixture belt,Mechanism
25,is tim brown in the hall of fame,True,a320 singles starbucks snorri suit dreifuss urbani haiyan,Mechanism
25,is tim brown in the hall of fame,True,akef aboul lohan events minya balilo abortion fairytale,Mechanism
25,is tim brown in the hall of fame,True,multi-link erichson boultbee encyclopedia bbwaa oystercatchers transilien chaklala,Mechanism
25,is tim brown in the hall of fame,True,metrocard wined emanuelle tuol ifad gumelar bhumibol ramsar,Mechanism
25,is tim brown in the hall of fame,True,pretexting folio carbon-nitrogen 16-billion monday-friday qiyue birthstone govpx,Mechanism
26,does the icc has jurisdiction in the united states,False,memory drobnic fourtou barony vibhushan radiological anti-surface tokitsukaze merit,Mechanism
26,does the icc has jurisdiction in the united states,False,"tribunals cladogram 78.40 backbench del. 562,500 roxann gerst stores",Mechanism
26,does the icc has jurisdiction in the united states,False,babichev portrayal 100-share fiefdoms kankesanthurai persuade dirty onstage oxidoreductases,Mechanism
26,does the icc has jurisdiction in the united states,False,yakult binalshibh south-west sufi reviewable côtes-d'armor triassic union diphthongs,Mechanism
26,does the icc has jurisdiction in the united states,False,fawkes krajina microgravity pine mccoo allenby byes resoundingly kaiju,Mechanism
27,is windows movie maker part of windows essentials,True,engeler hfmd urchins artibonite cinecitta milinkevich steenrod kaupthing,Mechanism
27,is windows movie maker part of windows essentials,True,origin ibda 20-inch olya non-consecutive racemes saharawi whc,Mechanism
27,is windows movie maker part of windows essentials,True,cichlid ecclesiasticus wielaard shrine provinces baseball scorsese cofco,Mechanism
27,is windows movie maker part of windows essentials,True,kohneh vosges 60s soccer christ jekyll bitsy u.n.-authorized,Mechanism
27,is windows movie maker part of windows essentials,True,iteratively statin 128-seat ertl five-member divisão swollen shaab,Mechanism
28,is the fallen movie going to have a sequel,False,chiudinelli vigilant gymnures braff akbel haqqani hollywood.com qingwei post-glacial,Mechanism
28,is the fallen movie going to have a sequel,False,kilometers audley pelee sufferings 22.31 debt faul horsepower 21-day,Mechanism
28,is the fallen movie going to have a sequel,False,interacciones evo http://timesunion.com rantisi sindh pterophoridae olindo courteney starship,Mechanism
28,is the fallen movie going to have a sequel,False,windows thai centimetre broadhall myung naver pyeongchang oilseed g.v.,Mechanism
28,is the fallen movie going to have a sequel,False,dafoe vehicles render filmgoers intermediate-range warriors suburbanites bracke nanterre,Mechanism
29,is batman and robin a sequel to batman forever,True,shailagh partitioned aftershock scmp zhihong cumplir chengji raimi kills,Mechanism
29,is batman and robin a sequel to batman forever,True,belies unconditionally ostpolitik paras singaporean statuette deforestation insectivorous ultra-short,Mechanism
29,is batman and robin a sequel to batman forever,True,"extraliga yushchenko inspectah djerba boulle sejil 1,800-strong vlad dovish",Mechanism
29,is batman and robin a sequel to batman forever,True,football mib martingale vessey graphics sucumbios spagat cornelisz adorned,Mechanism
29,is batman and robin a sequel to batman forever,True,15-member seismically greenskeeper cederstrom imagination asmithsptimes.com try panty pettys,Mechanism
30,is kingdom manga based on a true story,True,oleśnica adamchuk pandava watchdog 7-to-5 borgens resistant length,Mechanism
30,is kingdom manga based on a true story,True,temperatures rustavi-2 peugeot venizelos lede resolutions capulet yonatan,Mechanism
30,is kingdom manga based on a true story,True,winds preterite middle miniseries visa-free checkoff 52-card 2-iron,Mechanism
30,is kingdom manga based on a true story,True,algeria bokaro ahronoth analyst dravo 500-square rdm encina,Mechanism
30,is kingdom manga based on a true story,True,panchayat differenced 747 dictionary index shankar enzymology calame,Mechanism
31,will there be a green lantern 2 movie,False,golgi gotha herein snails biên cardinal-deacon albirex lurz,Mechanism
31,will there be a green lantern 2 movie,False,any kehm hillenburg drug hassall inflorescence accelerator sangam,Mechanism
31,will there be a green lantern 2 movie,False,immigrated crash bowl-shaped $ embargoed cos. outnumbered cozied,Mechanism
31,will there be a green lantern 2 movie,False,"biliary oberkommando 3,399 lann haghia skillet 1-2 diameter",Mechanism
31,will there be a green lantern 2 movie,False,marois analytical nadp 45-hour sequences deuces arthurton inmigrantes,Mechanism
32,can you use oyster card at epsom station,False,sochacki slazenger on-premise colyandro terminals arizonarepublic.com seabiscuit 50-meter,Mechanism
32,can you use oyster card at epsom station,False,bundesstraße fresh folkestone secretariat jianchao tenzing arthropods shekarau,Mechanism
32,can you use oyster card at epsom station,False,10-16 lycaenid qizheng broberts -0400 realignment lt.-col alpha,Mechanism
32,can you use oyster card at epsom station,False,billion space rebeuh mughal championship carabinae front-engined imrali,Mechanism
32,can you use oyster card at epsom station,False,rete keino photons mascherano non-transferable miseducation deposition 6.9-magnitude,Mechanism
33,is post office and royal mail the same,False,poplasen bladder reopens drier zama webber silbert skube,Mechanism
33,is post office and royal mail the same,False,arctiidae x26 mugabe leninsky yev cdy sealock documentary,Mechanism
33,is post office and royal mail the same,False,reaganomics alliance90/greens saint boobies africains vaali down-turned româniei,Mechanism
33,is post office and royal mail the same,False,rpr pistachio vollebaek forstmann brescia (310) stallions paden,Mechanism
33,is post office and royal mail the same,False,courland poland granata redhawks tarim trivoli lolab zfs,Mechanism
34,do good samaritan laws protect those who help at an accident,True,turlington razzed blandings pooling www.startext.net warmly arterial supersymmetry 1-732-390-4480 avenues deaths,Mechanism
34,do good samaritan laws protect those who help at an accident,True,angles recoup medium-to-large boonyaratkalin charities phyongan abimael catalanotto naybet riddled mercato,Mechanism
34,do good samaritan laws protect those who help at an accident,True,maori confidence bhava hollywood visx garanti % hearsay craterlets s-200 whiners,Mechanism
34,do good samaritan laws protect those who help at an accident,True,zenit-2 shee karrin = jvazquez cyclo-cross easyjet jelinek borle asmithsptimes.com saldivar,Mechanism
34,do good samaritan laws protect those who help at an accident,True,maruti impugns 0001 beans 1500gmt lme steadied trs-80 tectonic angelus 545-member,Mechanism
35,is there a treatment for the bubonic plague,True,keyworth samar 24 mindanao pni.com catchallmails catarina horn,Mechanism
35,is there a treatment for the bubonic plague,True,stimulate apprised overthrow jane outline 1973-90 pequeño wheal,Mechanism
35,is there a treatment for the bubonic plague,True,howmeh tadeusz movement marlboros highway soundscan pneumonia idomeneo,Mechanism
35,is there a treatment for the bubonic plague,True,nationalize doctrine plotzker brutal jezzine épée tempera cow,Mechanism
35,is there a treatment for the bubonic plague,True,chungshan kucova schuyler lymphoma adjudicates defoliant fallahian drowsiness,Mechanism
36,was the leaning tower of pisa built leaning,False,destroyed backlots .833 petropolis diplomatics ..... compile-time galliani,Mechanism
36,was the leaning tower of pisa built leaning,False,injunctive kundalini frog-like gracillariidae appetizers vinoba zadroga natgeo,Mechanism
36,was the leaning tower of pisa built leaning,False,"soro rohingyas tacuary furred 1,000-point championnat bernabeu panagopoulos",Mechanism
36,was the leaning tower of pisa built leaning,False,tashilhunpo npd axillary 400th pyroclastic warfighter tractor ballots,Mechanism
36,was the leaning tower of pisa built leaning,False,bombings roberto howrah hausas κεφαλαια toward dham zamoyski,Mechanism
37,does the world cup final go to penalties,True,biogenesis michalczewski computerologist cup kvitova psocoptera pde bracketed,Mechanism
37,does the world cup final go to penalties,True,"abate showband mcneeley ballet 80-day charadriidae xiaobo 4,350",Mechanism
37,does the world cup final go to penalties,True,gutterman shortcourse -- cruijff motive margiela icm stamenkovic,Mechanism
37,does the world cup final go to penalties,True,25-oct 30-second books lovkvist barzak cheshmeh interferometer boumsong,Mechanism
37,does the world cup final go to penalties,True,baykal nusseibeh short 27-30 tselem puniet 347th asx,Mechanism
38,have the milwaukee bucks ever won a championship,True,manet jaromir zlín bundelkhand tearsheet hurndall hangs championship,Mechanism
38,have the milwaukee bucks ever won a championship,True,wetteland oxfordshire mesirow theater service hanjour taxonomy all-region,Mechanism
38,have the milwaukee bucks ever won a championship,True,warfront shanthakumaran melquiades 4:28 steyn half-hourly martial-arts abellio,Mechanism
38,have the milwaukee bucks ever won a championship,True,sichuan titlist tsunami businessman phonographic nuba unreserved-undesignated 780-page,Mechanism
38,have the milwaukee bucks ever won a championship,True,wowereit 50-shot byoo youde marzotto 12:28 sas merkava,Mechanism
39,can u marry a dead person in france,True,carollo agiza taslima ebook curci yardeni phone marche,Mechanism
39,can u marry a dead person in france,True,suharto andante seals parvez iwamatsu ordaining pietsch cristyne,Mechanism
39,can u marry a dead person in france,True,wow seconds polygynous 7-digit resurveyed latifiyah dorset hybridize,Mechanism
39,can u marry a dead person in france,True,spica sum kilometers antigua defense unindicted carpenters them,Mechanism
39,can u marry a dead person in france,True,ottaway .567 hispaniola sharqi quarantine sentence d'action jung,Mechanism
40,is tomato puree and tomato sauce the same thing,False,"6a 150,000-a .600 palm 2-for-1 shinseki immigrant este hokkien",Mechanism
40,is tomato puree and tomato sauce the same thing,False,malfoy mince broccoli erkki statues centaurus demographic sunroof cuy,Mechanism
40,is tomato puree and tomato sauce the same thing,False,agnelli adjourns insa cold emori caramel lonely 37-0 chenda,Mechanism
40,is tomato puree and tomato sauce the same thing,False,roughstock exporter futalognkosaurus substate interleukin kirsan symphonie slate iambic,Mechanism
40,is tomato puree and tomato sauce the same thing,False,obikwelu encephalopathy sderout prefecture-level feliu sobeih werthimer caranx gutfeld,Mechanism
